"hra_name","year","bedrooms","n","mean","sd","min","Q_25","Q_50","Q_75","max"
"Montlake, Madison Park, and Madrona","2021","0",552,1379.80072463768,438.687135722574,582,975,1378.5,1773,3154
"Montlake, Madison Park, and Madrona","2021","1",672,2030.18452380952,530.770883179147,401,1625,1929.5,2483.5,3600
"Montlake, Madison Park, and Madrona","2021","2",266,2763,788.427951028034,650,2162.5,2685.5,3152.75,4515
"Montlake, Madison Park, and Madrona","2021","3",43,3689.83720930233,1123.94901024474,1495,2825,3500,4597.5,5600
"Montlake, Madison Park, and Madrona","2021","4",4,4348.75,1739.5898702472,2000,3612.5,4700,5436.25,5995
"Montlake, Madison Park, and Madrona","2021","5+",1,3000,NA,3000,3000,3000,3000,3000
"Montlake, Madison Park, and Madrona","2022","0",112,1584.13392857143,339.468994339337,467,1498.75,1625,1803.25,2200
"Montlake, Madison Park, and Madrona","2022","1",511,2229.60861056751,492.209778571892,319,1897.5,2333,2582,3191
"Montlake, Madison Park, and Madrona","2022","2",169,2690.07692307692,1074.17553655505,476,2103,3095,3450,5000
"Montlake, Madison Park, and Madrona","2022","3",28,3320.35714285714,894.824634766012,1800,2499,3300,4134,5200
"Montlake, Madison Park, and Madrona","2022","4",4,6068.75,4126.30661124449,3800,3893.75,4112.5,6287.5,12250
"Montlake, Madison Park, and Madrona","2022","5+",2,4847.5,357.088924499206,4595,4721.25,4847.5,4973.75,5100
"Newcastle and Four Creeks","2017","0",31,1398.12903225806,135.641621423388,1199,1304.5,1399,1437.5,1865
"Newcastle and Four Creeks","2017","1",126,1459.376,135.017959617804,1195,1389,1425,1520,2150
"Newcastle and Four Creeks","2017","2",188,1712.71808510638,169.095803280929,1195,1615,1699,1750,2699
"Newcastle and Four Creeks","2017","3",50,2041.7,559.441530931171,1650,1825,1899,2004.75,5545
"Newcastle and Four Creeks","2017","4",13,3336.15384615385,783.733462999789,1995,3100,3320,3490,4850
"Newcastle and Four Creeks","2017","5+",5,3137,113.170225766321,2995,3100,3100,3195,3295
"Newcastle and Four Creeks","2018","0",95,1404.61052631579,59.3289235079625,1199,1375,1420,1425,1670
"Newcastle and Four Creeks","2018","1",555,1565.35855855856,163.584849459379,650,1475,1590,1630,2599
"Newcastle and Four Creeks","2018","2",796,1864.48492462312,215.728051549346,600,1785,1894,1949,3600
"Newcastle and Four Creeks","2018","3",86,1959.58139534884,502.696083255463,850,1602.5,1999,2300,3500
"Newcastle and Four Creeks","2018","4",31,2904.67741935484,728.84375953043,800,2687.5,2995,3322.5,4000
"Newcastle and Four Creeks","2018","5+",7,3577.14285714286,1152.74258886816,2850,2895,2900,3750,6000
"Newcastle and Four Creeks","2019","0",19,1419.44444444444,252.711698610055,985,1319,1399,1474,2300
"Newcastle and Four Creeks","2019","1",203,1480.57142857143,390.023491086182,200,1499,1595,1640,3350
"Newcastle and Four Creeks","2019","2",288,1630.66147859922,612.469283504787,40,1715,1850,1940,2495
"Newcastle and Four Creeks","2019","3",97,2132.03846153846,5562.24642426203,35,262.5,1997,2099,50000
"Newcastle and Four Creeks","2019","4",18,6086,13077.2967492011,42,2687.5,3097.5,3312.5,55000
"Newcastle and Four Creeks","2019","5+",6,2697,1535.7473750588,50,2890,3150,3395,4000
"Newcastle and Four Creeks","2020","0",6,489.6,535.76188740895,250,250,250,250,1448
"Newcastle and Four Creeks","2020","1",22,1125.72222222222,660.558124579293,250,317.5,1425,1527.5,2160
"Newcastle and Four Creeks","2020","2",48,1236.97674418605,863.98518749351,250,250,1615,1795,3500
"Newcastle and Four Creeks","2020","3",16,1713.21428571429,973.695591237633,40,1037.5,1887.5,1995,3950
"Newcastle and Four Creeks","2020","4",6,23266,29000.8453325071,50,2430,3850,55000,55000
"Newcastle and Four Creeks","2020","5+",3,4100,212.132034355964,3950,4025,4100,4175,4250
"Newcastle and Four Creeks","2021","0",1,800,NA,800,800,800,800,800
"Newcastle and Four Creeks","2021","1",11,1464,95.7444515363684,1425,1425,1425,1425,1730
"Newcastle and Four Creeks","2021","2",7,2021.42857142857,330.627109769126,1790,1825,1825,2095,2695
"Newcastle and Four Creeks","2021","3",13,1870.38461538462,617.711170162552,616,1500,1900,2495,2699
"Newcastle and Four Creeks","2021","4",2,3747.5,67.175144212722,3700,3723.75,3747.5,3771.25,3795
"Newcastle and Four Creeks","2022","0",11,1699,0,1699,1699,1699,1699,1699
"Newcastle and Four Creeks","2022","1",6,1641.83333333333,283.608474250447,1100,1639,1707,1793,1899
"Newcastle and Four Creeks","2022","2",4,2187.5,160.078105935821,1950,2175,2250,2262.5,2300
"Newcastle and Four Creeks","2022","3",1,1575,NA,1575,1575,1575,1575,1575
"Newcastle and Four Creeks","2022","4",1,3200,NA,3200,3200,3200,3200,3200
"North Highline and White Center","2017","0",3,914,158.974840776772,797,823.5,850,972.5,1095
"North Highline and White Center","2017","1",172,1326.51162790698,1155.44327074538,200,1042,1245,1365,13185
"North Highline and White Center","2017","2",118,1490.70338983051,262.717010316763,200,1449,1559.5,1600,2000
"North Highline and White Center","2017","3",15,2152.6,290.510585005091,1599,1925,2295,2300,2500
"North Highline and White Center","2017","4",5,2410,288.097205817759,2000,2350,2400,2500,2800
"North Highline and White Center","2017","5+",3,2416.66666666667,381.881307912987,2000,2250,2500,2625,2750
"North Highline and White Center","2018","0",20,1053.8,110.909920774996,898,975,1085,1085,1400
"North Highline and White Center","2018","1",512,1169.37890625,181.043315206051,331,1042,1165,1299,1789
"North Highline and White Center","2018","2",189,1649.01058201058,1059.15236075443,625,1450,1600,1799,15500
"North Highline and White Center","2018","3",54,2166.98148148148,551.220104335989,800,1723.75,2147.5,2500,3295
"North Highline and White Center","2018","4",14,2230.38461538462,592.745945924775,1500,1500,2200,2750,2995
"North Highline and White Center","2018","5+",1,2000,NA,2000,2000,2000,2000,2000
"North Highline and White Center","2019","0",5,1001.2,207.229824108404,799,879,879,1199,1250
"North Highline and White Center","2019","1",281,1219.96590909091,197.190771473473,200,1165,1165,1390,1600
"North Highline and White Center","2019","2",274,1611.29237288136,197.366996166082,400,1490,1640,1725,2200
"North Highline and White Center","2019","3",22,2078.16666666667,451.571276375124,1400,1657,2012.5,2498.75,2830
"North Highline and White Center","2019","4",10,3908.5,2435.64621815238,1300,2720,3100,3875,8500
"North Highline and White Center","2019","5+",5,2822.5,285.204604918411,2400,2775,2947.5,2995,2995
"North Highline and White Center","2020","0",16,1122.25,256.040231213768,200,1199.5,1216,1216,1216
"North Highline and White Center","2020","1",210,1356.58620689655,148.170680972646,500,1306,1399,1416,1800
"North Highline and White Center","2020","2",105,1568.48571428571,229.275326353983,700,1480,1595,1705,2295
"North Highline and White Center","2020","3",12,1919.9,923.912988928671,200,1723.25,1793,1958.75,4000
"North Highline and White Center","2020","4",4,2398.33333333333,2.88675134594813,2395,2397.5,2400,2400,2400
"North Highline and White Center","2021","0",21,1212.2380952381,28.7782987021553,1099,1216,1216,1216,1270
"North Highline and White Center","2021","1",461,1271.3579175705,196.432618957333,660,1124,1306,1306,1800
"North Highline and White Center","2021","2",218,1677.87614678899,165.373138424211,1200,1559,1585,1825,2150
"North Highline and White Center","2021","3",34,1870.61764705882,288.487173676949,1230,1793,1793,1793,3000
"North Highline and White Center","2022","0",1,1727,NA,1727,1727,1727,1727,1727
"North Highline and White Center","2022","1",41,1351.09756097561,159.459055070267,750,1306,1306,1418,1856
"North Highline and White Center","2022","2",15,1655.66666666667,350.851549125566,950,1559,1559,1825.5,2400
"North Highline and White Center","2022","3",9,2046.88888888889,609.72420905776,850,1793,1793,2500,2800
"North Highline and White Center","2022","4",1,3500,NA,3500,3500,3500,3500,3500
"Redmond - North","2017","0",16,1379.0625,179.581167813703,800,1371,1399,1435,1670
"Redmond - North","2017","1",89,1550.56179775281,159.182567788186,1100,1459,1550,1680,1850
"Redmond - North","2017","2",117,1815.81196581197,161.043415201377,1400,1715,1825,1880,2365
"Redmond - North","2017","3",36,2612.47222222222,384.349728101977,2100,2379.5,2500,2796.25,3950
"Redmond - North","2017","4",23,3182.78260869565,437.573781469193,2400,2995,3125,3322.5,4200
"Redmond - North","2017","5+",6,3562.5,267.20310626937,3200,3423.75,3547.5,3675,3980
"Redmond - North","2018","0",29,1340.10344827586,252.884127167758,506,1210,1295,1450,2083
"Redmond - North","2018","1",172,1622.25581395349,293.11813023096,640,1495,1595,1695,3304
"Redmond - North","2018","2",203,1875.99014778325,267.3125694827,900,1726,1840,1965,2850
"Redmond - North","2018","3",118,2605.75423728814,380.688802994627,1595,2395,2597,2800,3950
"Redmond - North","2018","4",46,3236.19565217391,479.408414127487,2345,2800,3300,3600,4200
"Redmond - North","2018","5+",14,3622.57142857143,509.38163330812,3100,3291,3597.5,3783.75,5100
"Redmond - North","2019","0",12,1369.88888888889,304.191734126868,839,1295,1500,1610,1615
"Redmond - North","2019","1",58,1654.78181818182,362.599395870321,700,1545,1640,1761.5,3600
"Redmond - North","2019","2",147,1948.7323943662,271.490864637211,500,1895,1935,2088.75,2700
"Redmond - North","2019","3",37,2319.25714285714,838.609575528486,42,2275,2545,2700,3450
"Redmond - North","2019","4",13,3528,1083.79016009148,1185,3212.5,3475,4433.75,4800
"Redmond - North","2019","5+",12,2456.58333333333,1827.93800662402,350,462.5,3497.5,4030,4300
"Redmond - North","2020","0",36,1017.5,156.869227528711,920,960,960,1005,1650
"Redmond - North","2020","1",35,1534.55882352941,270.208582863534,500,1412.5,1572.5,1695,2000
"Redmond - North","2020","2",69,2219.15384615385,555.833811459449,350,1795,2000,2695,3255
"Redmond - North","2020","3",11,2065.18181818182,1153.00579514431,47,1275,1800,2765,3840
"Redmond - North","2020","4",6,3489,327.795668061675,2995,3361.25,3445,3723,3900
"Redmond - North","2020","5+",3,4166.66666666667,557.524289455924,3750,3850,3950,4375,4800
"Redmond - North","2021","0",26,1755.30769230769,166.093412086276,1250,1695.25,1733,1864,2081
"Redmond - North","2021","1",65,1911.95384615385,510.798713743034,1350,1500,1695,2244,3638
"Redmond - North","2021","2",74,2500.7972972973,556.244057495848,1395,2077.5,2700,2897.5,3485
"Redmond - North","2021","3",20,3321.65,685.160701472366,2450,2937.5,3120,3450,5495
"Redmond - North","2021","4",2,3030,395.979797464467,2750,2890,3030,3170,3310
"Redmond - North","2022","0",23,1820.91304347826,196.239166010967,1438,1835.5,1880,1963.5,2041
"Redmond - North","2022","1",49,2127.08163265306,405.452927638477,1350,1800,2200,2510,2714
"Redmond - North","2022","2",35,2568.57142857143,589.615492139944,1745,1970,2500,2845,3535
"Redmond - North","2022","3",17,3881.05882352941,678.062909193188,2900,3911,3951,4051,5900
"Redmond - North","2022","4",2,4074.5,741.755013464688,3550,3812.25,4074.5,4336.75,4599
"Redmond - South","2017","0",6,1450.83333333333,157.514972833273,1275,1334.5,1466.5,1490.5,1708
"Redmond - South","2017","1",214,1578.84579439252,179.116767737075,750,1475,1561,1675,2343
"Redmond - South","2017","2",308,1910.16233766234,294.023087812002,1108,1738.75,1846.5,1999.25,3995
"Redmond - South","2017","3",86,2404.8023255814,475.24299220671,1750,2029.5,2225.5,2691.75,3952
"Redmond - South","2017","4",18,3172.38888888889,617.792382685781,2495,2723.75,2950,3412.5,4888
"Redmond - South","2017","5+",7,4192.85714285714,1483.64095258606,3200,3525,3650,3975,7500
"Redmond - South","2018","0",25,1877.2,834.544636313721,1100,1325,1665,1705,4000
"Redmond - South","2018","1",652,1690.20858895706,569.33293442236,165,1567,1653,1774.25,15489
"Redmond - South","2018","2",936,1970.67524115756,260.810474571093,800,1800,1920,2096,3889
"Redmond - South","2018","3",241,2423.93723849372,397.326443578995,850,2200,2473,2650,3495
"Redmond - South","2018","4",83,3212.04819277108,568.551344906926,1500,2800,3200,3500,4950
"Redmond - South","2018","5+",29,3830.1724137931,1276.82256483388,2800,3100,3400,3750,8000
"Redmond - South","2019","0",91,1797.35185185185,259.369857387157,950,1630,1795,1885,2395
"Redmond - South","2019","1",620,1681.33214285714,542.208618930599,99,1600.75,1735,1915.5,4250
"Redmond - South","2019","2",664,2000.73613445378,675.506732818168,25,1867.5,2081,2250,3395
"Redmond - South","2019","3",134,2263.64347826087,871.104120826626,99,2297.5,2524,2780,4055
"Redmond - South","2019","4",48,3122.24390243902,979.750319736815,42,2795,3250,3695,4995
"Redmond - South","2019","5+",11,3509,1296.97254318578,500,3225,3400,4375,4995
"Redmond - South","2020","0",72,1734.61904761905,227.117521700979,1150,1595,1725,1850,2200
"Redmond - South","2020","1",267,1729.77685950413,430.495574458403,35,1530.75,1750,1978.75,2470
"Redmond - South","2020","2",282,2037.89015151515,529.22191904574,99,1790.25,1913.5,2300.25,3497
"Redmond - South","2020","3",46,2367.07142857143,623.49746778515,99,2201.25,2455,2749.5,3250
"Redmond - South","2020","4",14,2916.36363636364,746.602608182864,800,2850,3095,3297.5,3595
"Redmond - South","2020","5+",8,3562.5,2298.92366119452,160,2065,4490,5500,5500
"Redmond - South","2021","0",107,1742.65420560748,400.178146716565,1230,1425,1795,1917.5,2700
"Redmond - South","2021","1",300,1766.77333333333,297.516591744786,1200,1572.5,1701.5,1945,2705
"Redmond - South","2021","2",650,2231.74,332.338001269532,890,2023.75,2200,2469,3620
"Redmond - South","2021","3",77,2778.14285714286,471.780577741215,1500,2545,2883,2984,4271
"Redmond - South","2021","4",20,3160.5,1099.41795605914,1466,2800,2925,3470,6495
"Redmond - South","2021","5+",3,4330,1326.15986969897,3200,3600,4000,4895,5790
"Redmond - South","2022","0",16,1976.5625,243.356520014018,1680,1893.75,1952.5,2032.5,2735
"Redmond - South","2022","1",122,2029.04098360656,316.848280754696,850,1855,1999,2202.5,3095
"Redmond - South","2022","2",260,2604.05384615385,404.055231736987,1575,2355.25,2590,2770,3970
"Redmond - South","2022","3",31,2799.8064516129,937.86485946732,850,2505.5,2797,3358,5395
"Redmond - South","2022","4",3,4281.66666666667,957.736045752343,3500,3747.5,3995,4672.5,5350
"Renton - North","2017","0",36,1065.69444444444,294.326137807748,415,1042.25,1127.5,1176.75,1607
"Renton - North","2017","1",482,1418.68399168399,204.413602199152,308,1320,1415,1535,2284
"Renton - North","2017","2",990,1739.69595959596,274.095972438516,458,1565,1695,1846,2995
"Renton - North","2017","3",347,2072.13544668588,322.339159309405,1550,1875,1975,2117.5,4000
"Renton - North","2017","4",39,2753.87179487179,426.83493540041,1899,2599,2750,2997.5,3900
"Renton - North","2017","5+",10,2896.11111111111,533.916998335051,1895,2500,2895,3350,3500
"Renton - North","2018","0",150,1216.32,248.879780687181,300,1084,1212.5,1377.25,2859
"Renton - North","2018","1",2479,1466.30347054076,220.084358060632,308,1360,1426,1583,3386
"Renton - North","2018","2",3257,1778.57844642309,421.766984836942,400,1600,1713,1873,18922
"Renton - North","2018","3",1035,2080.15072463768,424.910581658283,200,1855,1960,2195,4500
"Renton - North","2018","4",125,2803.52,577.749744908585,1400,2400,2650,3150,4795
"Renton - North","2018","5+",37,2923.8,687.319037146164,210,2600,2995,3300,4300
"Renton - North","2019","0",63,1204.6393442623,229.893383461906,450,1045,1219,1405,1537
"Renton - North","2019","1",1284,1469.76170568562,390.269876676518,200,1383,1500,1655,4200
"Renton - North","2019","2",2403,1814.68915977362,550.254246770422,40,1640,1795,2097,4420
"Renton - North","2019","3",519,2647.64978902954,7284.05816337364,40,1895,2215,2500,145000
"Renton - North","2019","4",77,3694.43859649123,6971.3412908481,40,2495,2675,2990,55000
"Renton - North","2019","5+",20,2659.21052631579,938.255270817262,10,2847.5,2950,3000,3300
"Renton - North","2020","0",32,1150.24137931034,347.258616592921,250,1005,1251,1407,1498
"Renton - North","2020","1",303,1390.22027972028,420.118133438001,300,1326,1458.5,1664,2104
"Renton - North","2020","2",416,1669.16094986807,495.52077031641,47,1595,1747,1897.5,2688
"Renton - North","2020","3",97,2615.08333333333,5300.89035305774,250,1795,1985,2430,50000
"Renton - North","2020","4",24,5590.75,10590.7307131979,500,2470,2875,5495,50000
"Renton - North","2020","5+",5,3404.8,560.760822454636,2800,3000,3475,3499,4250
"Renton - North","2021","0",86,1417.88372093023,206.731620200437,999,1239,1373.5,1555.5,1868
"Renton - North","2021","1",1414,1577.20650636492,284.730283841651,600,1455,1595,1741.75,2486
"Renton - North","2021","2",1408,2021.72869318182,328.075117034277,760,1820,1964,2200,3140
"Renton - North","2021","3",440,2279.18409090909,237.566957776997,1250,2150,2250,2350,3395
"Renton - North","2021","4",2,2875,176.776695296637,2750,2812.5,2875,2937.5,3000
"Renton - North","2021","5+",6,3625,166.583312489577,3350,3600,3600,3750,3800
"Renton - North","2022","0",26,1729.30769230769,157.48467080469,1250,1716,1765.5,1828,2014
"Renton - North","2022","1",493,1924.81744421907,263.210693256703,900,1762,1916,2080,2924
"Renton - North","2022","2",721,2323.16366158114,298.279237851448,800,2100,2328,2520,3308
"Renton - North","2022","3",102,2752.55882352941,385.66867670152,1800,2550,2700,2830,4650
"Renton - North","2022","4",11,2645,686.640371664818,2100,2100,2100,3125,4000
"Renton - North","2022","5+",2,4545,1767.76695296637,3295,3920,4545,5170,5795
"Renton - South","2017","0",26,1396.92307692308,132.046029270682,1230,1251.25,1495,1517.5,1550
"Renton - South","2017","1",361,1576.31024930748,286.35241133609,1200,1395,1530,1625,2650
"Renton - South","2017","2",438,1705.80136986301,199.038901934383,1360,1580,1695,1750,2650
"Renton - South","2017","3",71,2014.40845070423,198.252261919346,1300,1945,2045,2100,2680
"Renton - South","2017","4",3,2250,50,2200,2225,2250,2275,2300
"Renton - South","2018","0",46,1342.17391304348,60.7096200862309,1210,1299.25,1335,1405,1425
"Renton - South","2018","1",758,1494.61609498681,178.593526385009,300,1375,1450,1590,2155
"Renton - South","2018","2",1073,1739.87325256291,194.435858189666,901,1622,1695,1860,2500
"Renton - South","2018","3",78,2136.41025641026,297.781818320077,1397,1962.5,2072,2300,3000
"Renton - South","2018","4",4,2697.5,410.294609599817,2395,2470,2547.5,2775,3300
"Renton - South","2018","5+",6,3184.66666666667,1108.18963479482,1754,2290.5,3900,3900,3900
"Renton - South","2019","0",32,1439,257.155030433821,1240,1276.25,1299,1775,1895
"Renton - South","2019","1",242,1533.84297520661,233.026417687972,50,1437.5,1512.5,1672.5,1935
"Renton - South","2019","2",435,1783.98829039813,326.200048579931,40,1669,1885,1945,2220
"Renton - South","2019","3",51,2127.08,391.39128289543,1000,1999,2100,2299.75,3000
"Renton - South","2019","4",4,2225,499.165971062398,1500,2100,2400,2525,2600
"Renton - South","2020","0",8,1375.5,27.6302112085408,1330,1357.5,1380,1391.75,1415
"Renton - South","2020","1",99,1516.14141414141,217.807629506978,1255,1375,1450,1645,2520
"Renton - South","2020","2",133,1740.7196969697,228.942284616459,40,1645,1730,1831,2700
"Renton - South","2020","3",8,2170,162.128696675556,1995,2105,2167.5,2185,2520
"Renton - South","2020","4",1,2500,NA,2500,2500,2500,2500,2500
"Renton - South","2021","0",28,1497.85714285714,29.7964878438833,1405,1475,1495,1525,1525
"Renton - South","2021","1",892,1634.73206278027,201.218178327822,1255,1450,1615,1765,2235
"Renton - South","2021","2",493,1908.75456389452,181.298608857434,990,1809,1943,2025,2315
"Renton - South","2021","3",12,2151.5,352.819165630729,1693,1825,2171.5,2500,2600
"Renton - South","2021","4",3,1533.33333333333,28.8675134594813,1500,1525,1550,1550,1550
"Renton - South","2021","5+",1,3980,NA,3980,3980,3980,3980,3980
"Renton - South","2022","0",16,2002.4375,156.366223441424,1574,2010,2070,2070,2095
"Renton - South","2022","1",271,1899.46125461255,147.6789729406,1492,1796,1925,1975,2350
"Renton - South","2022","2",197,2092.71573604061,208.052903412715,1657,1986,2055,2205,2745
"Renton - South","2022","3",5,1944,909.748591644966,950,950,2500,2655,2665
"Renton - South","2022","4",2,2787,1114.40028715,1999,2393,2787,3181,3575
"Sammamish","2017","1",4,2173.75,425.448292980475,1550,2093.75,2325,2405,2495
"Sammamish","2017","2",27,1856.66666666667,281.732278809292,1625,1775,1775,1790,2800
"Sammamish","2017","3",42,2442.95238095238,446.208687498429,1850,1938.75,2450,2798.75,3350
"Sammamish","2017","4",7,3025,325.525216637155,2450,2970,2995,3147.5,3495
"Sammamish","2017","5+",1,4800,NA,4800,4800,4800,4800,4800
"Sammamish","2018","1",134,1762.53731343284,200.962670259531,300,1706.25,1765,1822.5,2130
"Sammamish","2018","2",291,1965.3264604811,207.427195256339,541,1820,1925,2075,2900
"Sammamish","2018","3",260,2332.96538461538,365.953077822561,592,2120,2327.5,2600,3350
"Sammamish","2018","4",52,2959.05769230769,447.773726710071,1000,2700,2900,3200,3998
"Sammamish","2018","5+",3,3396.66666666667,361.259371274066,2995,3247.5,3500,3597.5,3695
"Sammamish","2019","1",72,1771.11111111111,373.763899098309,300,1760,1817.5,1980,2080
"Sammamish","2019","2",175,1751.76436781609,1064.03718409068,42,1796.25,1925,2110,11940
"Sammamish","2019","3",122,2088.875,879.8775847103,33,2023.75,2445,2697.5,3500
"Sammamish","2019","4",12,2736.5,1005.81136402409,42,2796.25,2850,3246.75,3700
"Sammamish","2019","5+",1,3500,NA,3500,3500,3500,3500,3500
"Sammamish","2020","1",29,1458.10344827586,623.387081356335,300,1615,1695,1755,2500
"Sammamish","2020","2",46,1787.60869565217,717.547318711019,300,1895,1995,2173.75,2700
"Sammamish","2020","3",40,2128.75,783.40786606683,300,2218.75,2417.5,2615,3000
"Sammamish","2020","4",5,3023.75,166.10112381719,2850,2958.75,2997.5,3062.5,3250
"Sammamish","2021","0",1,1158,NA,1158,1158,1158,1158,1158
"Sammamish","2021","1",145,1823.86206896552,136.200608819902,700,1800,1850,1900,2020
"Sammamish","2021","2",287,2245.62020905923,852.757480347998,300,2092.5,2235,2330,16104
"Sammamish","2021","3",196,2761.76020408163,284.020744363288,1500,2685,2835,2935,3500
"Sammamish","2021","4",5,2978,1361.94988894599,2000,2000,2100,3795,4995
"Sammamish","2022","1",76,2052.23684210526,253.190250914001,1500,1880,2035,2271.5,3013
"Sammamish","2022","2",179,2556.94413407821,299.7620539633,1915,2393.5,2487,2811,3487
"Sammamish","2022","3",160,3047.29375,414.688647269886,2370,2690,3032.5,3347,5000
"Sammamish","2022","4",4,3733.75,237.359607628032,3395,3695,3795,3833.75,3950
"Seatac","2017","0",1,1200,NA,1200,1200,1200,1200,1200
"Seatac","2017","1",8,1218.75,344.971530916476,880,885,1225,1350,1850
"Seatac","2017","2",29,1429.06896551724,196.79157412176,1050,1300,1350,1500,1950
"Seatac","2017","3",8,1656.75,606.88449124548,320,1498,1785,2005,2300
"Seatac","2017","4",5,2498,137.867690196072,2295,2450,2500,2595,2650
"Seatac","2018","0",39,1290.94871794872,256.065672982327,550,1123,1260,1505,1785
"Seatac","2018","1",308,1307.40909090909,223.430439040263,700,1170,1235,1501.25,2175
"Seatac","2018","2",167,1470.05389221557,179.915952850716,1045,1385,1450,1552.5,2500
"Seatac","2018","3",91,1714.32967032967,429.268578319113,416,1675,1720,1990,2850
"Seatac","2018","4",7,2122.14285714286,746.39052078909,775,1950,2000,2490,3200
"Seatac","2018","5+",2,2420,664.680374315355,1950,2185,2420,2655,2890
"Seatac","2019","0",20,1542.64705882353,398.766056287466,855,1400,1485,1828,2070
"Seatac","2019","1",351,1351.31065088757,382.616745363829,44,1200,1274,1367.25,3000
"Seatac","2019","2",247,1652.4203539823,777.181085909188,150,1365,1472,1600,4055
"Seatac","2019","3",99,1614.9512195122,602.458418265722,400,1736.25,1875,1920,2500
"Seatac","2019","4",9,2186.25,692.695305104839,1200,1747.5,2250,2430,3500
"Seatac","2019","5+",2,NA,NA,Inf,NA,NA,NA,-Inf
"Seatac","2020","0",7,1308.71428571429,316.725282795524,899,1068.5,1350,1535,1705
"Seatac","2020","1",31,1369.73913043478,456.772493339887,250,1289.5,1580,1695,1695
"Seatac","2020","2",47,1316.13157894737,513.952893574553,250,1408.75,1475,1623.75,1995
"Seatac","2020","3",12,2234.5,671.385176746967,1000,2068.75,2202.5,2845,3000
"Seatac","2020","4",8,2241.5,989.24473355037,42,2175,2375,2661.25,3495
"Seatac","2021","0",74,1462.25675675676,140.287284577024,1295,1350,1402,1658,1733
"Seatac","2021","1",30,1549.4,224.142288551807,1000,1449.25,1580,1761.5,1810
"Seatac","2021","2",35,1815.65714285714,229.100022191329,1229,1785,1785,1826.5,2600
"Seatac","2021","3",8,1935.5,762.392287474106,800,1252.25,2160,2423.75,3000
"Seatac","2022","0",13,1631.38461538462,97.6725297968834,1359,1630,1671,1698,1700
"Seatac","2022","1",11,1601.45454545455,276.232642399975,1000,1440,1630,1771,1994
"Seatac","2022","2",9,2114.55555555556,254.416543836634,1695,1960,2242,2270,2406
"Seatac","2022","3",8,2335,301.567808058392,1995,2031,2372.5,2595.25,2695
"Seatac","2022","4",2,1750,1484.92424049175,700,1225,1750,2275,2800
"Seattle - Ballard","2017","0",833,1529.0456182473,299.38991304294,533,1270,1564,1740,3100
"Seattle - Ballard","2017","1",2086,1958.68648130393,445.677354749579,110,1695,1900.5,2194,6500
"Seattle - Ballard","2017","2",689,2656.97532656023,543.115847235416,1000,2299,2759,3026,5195
"Seattle - Ballard","2017","3",117,2973.87179487179,652.144638844386,650,2600,2995,3350,5500
"Seattle - Ballard","2017","4",23,3397.39130434783,876.048552988746,1350,3147.5,3350,3650,6500
"Seattle - Ballard","2017","5+",4,1857.5,1010.55677722729,950,1362.5,1590,2085,3300
"Seattle - Ballard","2018","0",2852,1509.3526519143,287.31082011788,140,1295,1505,1716,2532
"Seattle - Ballard","2018","1",7086,1984.81499788166,392.168645559971,100,1709,1951,2227,3240
"Seattle - Ballard","2018","2",3163,2709.59057856465,783.637478629292,89,2263,2737,3068.5,5195
"Seattle - Ballard","2018","3",406,2669.37931034483,901.861279177415,436,2445,2712.5,3200,9000
"Seattle - Ballard","2018","4",77,3122.72727272727,1402.04140298844,630,2295,3200,3695,8000
"Seattle - Ballard","2018","5+",28,3529.21428571429,2279.89850906575,875,1000,4050,5012.5,8500
"Seattle - Ballard","2019","0",1431,1574.08345642541,1366.08923145585,30,1300,1615,1817,49400
"Seattle - Ballard","2019","1",4038,2071.36052072264,8132.53198763067,40,1695,1980,2273,5e+05
"Seattle - Ballard","2019","2",1628,2853.65652467884,5089.28102979319,40,2260,2695,3053,99700
"Seattle - Ballard","2019","3",284,4603.23529411765,20051.8183038565,40,2595,2895,3268.5,3e+05
"Seattle - Ballard","2019","4",49,28544.7435897436,111052.556227533,10,2250,3495,4225,5e+05
"Seattle - Ballard","2019","5+",13,3731.15384615385,2116.83544653152,400,3200,3800,4100,6800
"Seattle - Ballard","2020","0",347,1699.01557632399,3805.58750840545,65,1195,1480,1660,49400
"Seattle - Ballard","2020","1",1157,1762.66058394161,459.229149371172,43,1525,1800,2057,3075
"Seattle - Ballard","2020","2",493,2561.38034188034,3375.43802353822,300,1939,2338,2917,73850
"Seattle - Ballard","2020","3",88,2657.275,726.897690553248,42,2370,2677,2998.5,4600
"Seattle - Ballard","2020","4",13,3200.4,1363.29561480016,1165,2599.25,2975,3423.75,5995
"Seattle - Ballard","2020","5+",4,3607.5,1891.61967636203,1000,3175,3950,4382.5,5530
"Seattle - Ballard","2021","0",628,1375.33598726115,363.268232553572,497,1099,1304.5,1595,2799
"Seattle - Ballard","2021","1",2245,1883.60116123269,442.039868377808,300,1553,1808,2190.5,3503
"Seattle - Ballard","2021","2",766,2519.59788359788,704.676603066557,900,1943.75,2400,3096.25,4345
"Seattle - Ballard","2021","3",112,2986.84821428571,723.976148253536,800,2698.75,3012.5,3400,5900
"Seattle - Ballard","2021","4",33,3501.51515151515,731.488726895882,1250,3195,3475,4000,5200
"Seattle - Ballard","2021","5+",6,4782.5,1290.44081615547,3500,4100,4500,4896.25,7200
"Seattle - Ballard","2022","0",150,1654.86666666667,335.343991807164,775,1495,1660.5,1780.25,2439
