"hra_name","year","bedrooms","n","mean","sd","min","Q_25","Q_50","Q_75","max"
"Seattle - Ballard","2019","1",4038,2071.36052072264,8132.53198763067,40,1695,1980,2273,5e+05
"Seattle - Ballard","2019","2",1628,2853.65652467884,5089.28102979319,40,2260,2695,3053,99700
"Seattle - Ballard","2019","3",284,4603.23529411765,20051.8183038565,40,2595,2895,3268.5,3e+05
"Seattle - Ballard","2019","4+",62,22341.3461538462,96477.0068112106,10,2375,3675,4212.5,5e+05
"Seattle - Ballard","2020","0",347,1699.01557632399,3805.58750840545,65,1195,1480,1660,49400
"Seattle - Ballard","2020","1",1157,1762.66058394161,459.229149371172,43,1525,1800,2057,3075
"Seattle - Ballard","2020","2",493,2561.38034188034,3375.43802353822,300,1939,2338,2917,73850
"Seattle - Ballard","2020","3",88,2657.275,726.897690553248,42,2370,2677,2998.5,4600
"Seattle - Ballard","2020","4+",17,3316.71428571429,1465.90389172695,1000,2599.25,3097.5,3975,5995
"Seattle - Ballard","2021","0",628,1375.33598726115,363.268232553572,497,1099,1304.5,1595,2799
"Seattle - Ballard","2021","1",2245,1883.60116123269,442.039868377808,300,1553,1808,2190.5,3503
"Seattle - Ballard","2021","2",766,2519.59788359788,704.676603066557,900,1943.75,2400,3096.25,4345
"Seattle - Ballard","2021","3",112,2986.84821428571,723.976148253536,800,2698.75,3012.5,3400,5900
"Seattle - Ballard","2021","4+",39,3698.58974358974,942.832343134483,1250,3200,3595,4195,7200
"Seattle - Ballard","2022","0",150,1654.86666666667,335.343991807164,775,1495,1660.5,1780.25,2439
"Seattle - Ballard","2022","1",867,2074.18475750577,424.076046237973,800,1745,2042,2393.5,3482
"Seattle - Ballard","2022","2",317,2742.19873817035,659.424769654466,860,2259,2760,3224,4454
"Seattle - Ballard","2022","3",44,3149.79545454545,848.28131521701,1095,2798.75,3337.5,3603,4600
"Seattle - Ballard","2022","4+",22,4012.22727272727,1074.36341868627,434,3387.5,4225,4787.5,5000
"Seattle - Broadview, Haller Lake, and Licton Springs","2017","0",58,989.120689655172,176.685177208305,575,909,968,995,1800
"Seattle - Broadview, Haller Lake, and Licton Springs","2017","1",461,1387.39782608696,203.516451336895,400,1295,1397,1495,2990
"Seattle - Broadview, Haller Lake, and Licton Springs","2017","2",300,1804.64,298.21734077873,1231,1595,1770,1950,2950
"Seattle - Broadview, Haller Lake, and Licton Springs","2017","3",83,2547.53012048193,440.400603036444,1200,2345,2500,2715,3950
"Seattle - Broadview, Haller Lake, and Licton Springs","2017","4+",24,3391.95833333333,1114.44423580103,1752,2598.75,3050,3922.5,5995
"Seattle - Broadview, Haller Lake, and Licton Springs","2018","0",191,1113.65445026178,267.49242186725,384,999,1093,1173,3500
"Seattle - Broadview, Haller Lake, and Licton Springs","2018","1",1366,1402.40922401171,216.208223208524,310,1295,1399,1525,2117
"Seattle - Broadview, Haller Lake, and Licton Springs","2018","2",1385,1809.13862815884,299.375901151568,40,1650,1800,1975,3130
"Seattle - Broadview, Haller Lake, and Licton Springs","2018","3",371,2431.04582210243,598.319024142988,552,2115,2475,2650,4500
"Seattle - Broadview, Haller Lake, and Licton Springs","2018","4+",80,3459.9875,986.011149624356,775,2880,3250,3961.25,5995
"Seattle - Broadview, Haller Lake, and Licton Springs","2019","0",124,11900.8306451613,25568.4170514289,100,999,1093,1362.5,71760
"Seattle - Broadview, Haller Lake, and Licton Springs","2019","1",828,2610.66666666667,9232.85674100925,20,1295,1445,1510,71760
"Seattle - Broadview, Haller Lake, and Licton Springs","2019","2",772,2853.40245566166,8584.35251561807,20,1595,1795,1980,71760
"Seattle - Broadview, Haller Lake, and Licton Springs","2019","3",177,3063.37888198758,7326.57606162669,125,2200,2500,2900,95000
"Seattle - Broadview, Haller Lake, and Licton Springs","2019","4+",56,3384.64705882353,986.798435822218,800,2725,3200,3972.5,7000
"Seattle - Broadview, Haller Lake, and Licton Springs","2020","0",40,4655.175,15594.2209445046,225,998.75,1210,1210,71760
"Seattle - Broadview, Haller Lake, and Licton Springs","2020","1",237,3486.62946428571,11872.4201174422,20,1300,1445,1545,71760
"Seattle - Broadview, Haller Lake, and Licton Springs","2020","2",261,3035.09163346614,9358.33925499443,45,1600,1833,2016,71760
"Seattle - Broadview, Haller Lake, and Licton Springs","2020","3",75,2254.25806451613,663.731229810456,500,1999,2200,2646.25,3999
"Seattle - Broadview, Haller Lake, and Licton Springs","2020","4+",21,3553.57142857143,650.034889173541,1495,3375,3650,3995,4500
"Seattle - Broadview, Haller Lake, and Licton Springs","2021","0",113,1235.43362831858,377.277036239055,384,999,1210,1247,2700
"Seattle - Broadview, Haller Lake, and Licton Springs","2021","1",604,1558.40599001664,307.219082899147,850,1375,1497,1724,2960
"Seattle - Broadview, Haller Lake, and Licton Springs","2021","2",373,2051.53619302949,465.823022260884,780,1650,2025,2372,3500
"Seattle - Broadview, Haller Lake, and Licton Springs","2021","3",68,2400.36764705882,529.519604993047,1350,1999,2537.5,2758,3550
"Seattle - Broadview, Haller Lake, and Licton Springs","2021","4+",27,3286.7037037037,986.094230745131,900,2970,3495,3747.5,5750
"Seattle - Broadview, Haller Lake, and Licton Springs","2022","0",114,1428.98245614035,140.289459450281,795,1405,1495,1495,1600
"Seattle - Broadview, Haller Lake, and Licton Springs","2022","1",387,1638.32299741602,246.981930834763,600,1500,1600,1700,2500
"Seattle - Broadview, Haller Lake, and Licton Springs","2022","2",110,2109.66363636364,585.294770513393,700,1731.25,2253.5,2495,3750
"Seattle - Broadview, Haller Lake, and Licton Springs","2022","3",27,2785.33333333333,363.900768384417,2100,2600,2758,2940,3900
"Seattle - Broadview, Haller Lake, and Licton Springs","2022","4+",10,3481.5,554.57716625672,2400,3225,3485,3925,4200
"Seattle - Capitol Hill","2017","0",1482,1585.22147197839,339.59543235117,750,1323,1595,1812,3955
"Seattle - Capitol Hill","2017","1",2854,2074.53767963547,511.458037774098,100,1740,2028,2325,5025
"Seattle - Capitol Hill","2017","2",836,3015.76674641148,849.076893265448,900,2595,2918,3352.5,7464
"Seattle - Capitol Hill","2017","3",38,3695.26315789474,1193.32190632683,400,3046.25,3570,4704.25,5865
"Seattle - Capitol Hill","2017","4+",14,5945,5147.90659469384,250,3375,4622.5,5646.25,20000
"Seattle - Capitol Hill","2018","0",5503,1626.53407232419,441.091174354372,207,1380,1650,1830,17595
"Seattle - Capitol Hill","2018","1",11044,2092.81921927362,497.005367243646,40,1795,2075,2360,19547
"Seattle - Capitol Hill","2018","2",3190,3023.12605832549,845.995045554677,275,2595,2950,3450,15895
"Seattle - Capitol Hill","2018","3",220,3827.48181818182,1904.72938300929,349,2768.75,3800,4743,10356
"Seattle - Capitol Hill","2018","4+",69,3273.75362318841,3803.68855194146,450,1450,2495,3895,20000
"Seattle - Capitol Hill","2019","0",2683,1700.99055829228,4284.07541077039,40,1315,1575,1795,1e+05
"Seattle - Capitol Hill","2019","1",5684,2199.94520015546,2856.57476714694,40,1750,2150,2408,60800
"Seattle - Capitol Hill","2019","2",1696,3079.6307277628,1304.79711044258,50,2400,3032.5,3656.25,9290
"Seattle - Capitol Hill","2019","3",118,3851.11827956989,1991.4119463852,42,2800,3695,4749,10340
"Seattle - Capitol Hill","2019","4+",23,2532,3856.01615860004,65,535,1380,3092,15000
"Seattle - Capitol Hill","2020","0",1595,1765.58811881188,13119.0342257036,25,1125,1295,1510,5e+05
"Seattle - Capitol Hill","2020","1",3102,2106.11346801347,9728.24154409053,40,1475,1698.5,2069.5,5e+05
"Seattle - Capitol Hill","2020","2",836,2513.42139175258,772.015675258623,50,1995,2499,2995,5000
"Seattle - Capitol Hill","2020","3",68,3724.43333333333,1393.55356475921,1000,3112.5,3950,4138,8736
"Seattle - Capitol Hill","2020","4+",16,4611.66666666667,3355.02224171826,2200,3270,3800,4200,15000
"Seattle - Capitol Hill","2021","0",4499,1427.76103432902,376.35710165518,104,1154.25,1350,1693,4574
"Seattle - Capitol Hill","2021","1",6708,2050.01491201909,566.458497164192,720,1589,2055.5,2445,4912
"Seattle - Capitol Hill","2021","2",1780,3084.33558178752,1047.79291703815,102,2195,3000,3719.5,8346
"Seattle - Capitol Hill","2021","3",101,4594.72277227723,2136.3096457153,1000,3500,3995,6200,9025
"Seattle - Capitol Hill","2021","4+",12,4110.33333333333,1573.55661615413,1229,3431.25,3725,5500,7200
"Seattle - Capitol Hill","2022","0",1189,1622.26829268293,376.190578509244,255,1395,1655,1879,2966
"Seattle - Capitol Hill","2022","1",2658,2257.1719337848,514.664356873198,565,1881,2234.5,2594,4995
"Seattle - Capitol Hill","2022","2",828,3327.89734299517,1083.46241319908,650,2451,3303,3940,7405
"Seattle - Capitol Hill","2022","3",83,4659.75903614458,1499.4299371262,2250,3822.5,4495,5529,9238
"Seattle - Capitol Hill","2022","4+",10,3261.1,1533.22676803603,695,2920,3448,4312.5,4995
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2017","0",887,1404.27621195039,306.20703195705,504,1242.5,1445,1625,2795
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2017","1",1178,1890.66553480475,652.837159655411,329,1649,1800,2050,19238
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2017","2",546,2492.10805860806,550.118627114409,1125,2195,2450,2775,7454
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2017","3",90,3058.9,681.533219449708,850,2643.75,3000,3495,5200
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2017","4+",21,3545.80952380952,1141.06956926594,1075,3160,3500,3900,7300
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2018","0",2556,1479.12050078247,383.330765127778,93,1295,1495,1685.25,11250
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2018","1",4304,1833.3343401487,373.322567881505,125,1625,1840,2040,8082
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2018","2",1827,2445.24466338259,574.257278131599,75,2095,2459,2739,4861
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2018","3",385,2804.62337662338,891.930756826416,125,2400,3000,3475,5500
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2018","4+",81,3233.27160493827,1088.52054427495,545,2800,3300,4000,5400
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2019","0",1460,1739.29358490566,4158.32083626768,30,1205,1510,1747,59820
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2019","1",3023,1915.86533665835,2959.07177208515,45,1520,1846,2075,61000
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2019","2",1063,2351.50903614458,900.062707429433,50,1943.75,2401,2975,4500
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2019","3",180,2865.46107784431,1609.7385170752,47,2367.5,2850,3435,19000
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2019","4+",55,4535.1914893617,8392.05417315352,815,2475,3450,3999.5,59820
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2020","0",1050,1382.48235294118,2236.9570967458,250,999,1295,1571.25,60800
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2020","1",1501,1573.50350140056,1600.03793161556,50,1300,1550,1785.75,59820
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2020","2",588,2200.7183600713,663.871835066415,50,1790,2250,2595,4399
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2020","3",114,3177.90990990991,606.024130175892,610,2812.5,3295,3700,4250
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2020","4+",20,3515.83333333333,1049.16107942881,1000,3000,3750,4246.25,5300
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2021","0",3913,1178.89317659085,366.137811585405,350,849,1093,1485,3025
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2021","1",4572,1676.89277899344,530.475457367514,504,1336,1647,1973,16799
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2021","2",1702,2489.14336075206,646.605448574163,700,2032,2496,2995,4475
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2021","3",115,3008.67826086957,783.12871774591,850,2600,3200,3447.5,5200
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2021","4+",31,4006.32258064516,892.46177834485,2700,3400,3900,4363.5,6395
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2022","0",1192,1501.7432885906,320.201224314206,120,1291,1400.5,1690,3635
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2022","1",2050,1922.2972181552,581.264657910837,650,1550,1896,2240,18001
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2022","2",814,2812.92997542998,602.480684678216,550,2495,2908,3190,6444
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2022","3",37,2892.08108108108,1000.41850627009,700,2400,3095,3500,4900
"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","2022","4+",7,3740.71428571429,1197.4606067683,2000,2997.5,3400,4795,5200
"Seattle - Delridge","2017","0",25,1384.4,209.126755820483,900,1400,1400,1400,1975
"Seattle - Delridge","2017","1",495,1546.01818181818,274.361728322934,500,1395,1484,1660.5,2575
"Seattle - Delridge","2017","2",486,1821.53909465021,251.853315012707,850,1699.25,1832,1975,2850
"Seattle - Delridge","2017","3",79,2375.05128205128,488.61962731059,900,2212.25,2437,2636.25,3500
"Seattle - Delridge","2017","4+",7,2623.28571428571,1117.55487774064,1000,2050,2880,2941.5,4500
"Seattle - Delridge","2018","0",131,1403.89312977099,229.872079875489,850,1295,1350,1477.5,2600
"Seattle - Delridge","2018","1",1421,1473.35960591133,209.928950491571,366,1374,1486,1600,2500
"Seattle - Delridge","2018","2",1691,1822.59704142012,333.987712257711,451,1650,1809.5,1995,3170
"Seattle - Delridge","2018","3",333,2244.44444444444,570.063297643294,500,1995,2395,2594,3950
"Seattle - Delridge","2018","4+",79,2765.48101265823,644.824918808904,500,2527.5,2850,3200,3600
"Seattle - Delridge","2019","0",112,1295.75700934579,247.90190699722,75,1324,1334,1345,2350
"Seattle - Delridge","2019","1",1005,1596.50984455959,435.428240054557,300,1495,1650,1812,7950
"Seattle - Delridge","2019","2",1123,1837.92602739726,542.664398976112,200,1707.5,1820,2128.5,5000
"Seattle - Delridge","2019","3",151,2248.46376811594,630.976015593549,75,2095,2250,2641.25,4000
"Seattle - Delridge","2019","4+",33,2468.28571428571,840.394345581083,500,2343.75,2675,2900,3800
"Seattle - Delridge","2020","0",18,1119.84615384615,267.258877667904,375,1013,1200,1200,1500
"Seattle - Delridge","2020","1",136,1291.65573770492,351.885189073255,300,1295,1330,1525,1900
"Seattle - Delridge","2020","2",217,1646.13930348259,542.195795352115,50,1500,1689,1995,2995
"Seattle - Delridge","2020","3",49,2006.42222222222,677.390463768158,625,1570,2130,2500,3190
"Seattle - Delridge","2020","4+",12,8275,16423.8013261242,2500,2700,3150,3400,55000
"Seattle - Delridge","2021","0",7,1151.85714285714,283.014975205335,750,1035,1120,1222.5,1678
"Seattle - Delridge","2021","1",574,1612.52090592335,194.797613903312,700,1500,1602.5,1725,2215
"Seattle - Delridge","2021","2",729,1976.42935528121,332.63435815471,800,1735,1985,2260,3000
"Seattle - Delridge","2021","3",49,2261.5306122449,662.105388830485,625,2075,2300,2600,4000
"Seattle - Delridge","2021","4+",13,2861.53846153846,418.904248284461,2000,2650,2900,3000,3450
"Seattle - Delridge","2022","0",3,1350,47.6969600708473,1300,1327.5,1355,1375,1395
"Seattle - Delridge","2022","1",306,1781.70491803279,199.74055081582,895,1695,1790,1875,2375
"Seattle - Delridge","2022","2",241,2262.75518672199,384.105609153788,300,2095,2340,2520,3000
"Seattle - Delridge","2022","3",22,2489.09090909091,756.518712769594,970,2023.75,2672.5,3000,3865
"Seattle - Delridge","2022","4+",7,2792.85714285714,822.814565697405,1200,2550,3150,3300,3500
"Seattle - Downtown, Belltown, and First Hill","2017","0",1542,1612.27557003257,316.439669081023,645,1450,1646,1795,3562
"Seattle - Downtown, Belltown, and First Hill","2017","1",3387,2200.10254890338,633.987410692138,136,1845.25,2099,2445,17899
"Seattle - Downtown, Belltown, and First Hill","2017","2",1532,3300.28785900783,956.710116457874,440,2658.25,3141,3798.25,9750
"Seattle - Downtown, Belltown, and First Hill","2017","3",113,3457.11504424779,1589.24090568092,353,2625,3871,4335,6950
"Seattle - Downtown, Belltown, and First Hill","2017","4+",8,1499.875,1034.3355959262,500,881.25,1097.5,1902.25,3460
"Seattle - Downtown, Belltown, and First Hill","2018","0",5284,1600.90365322733,392.176354543638,300,1399,1640,1793,16954
"Seattle - Downtown, Belltown, and First Hill","2018","1",13011,2152.81298062135,552.894803819413,144,1855,2099,2395,19420
"Seattle - Downtown, Belltown, and First Hill","2018","2",6422,3147.39379772479,882.667479310639,230,2673,3080,3550,8360
"Seattle - Downtown, Belltown, and First Hill","2018","3",657,2180.40396341463,2079.04840605801,200,517.75,1033,3842.5,10340
"Seattle - Downtown, Belltown, and First Hill","2018","4+",77,1401.98701298701,684.722062198011,300,930,1200,1625,3700
"Seattle - Downtown, Belltown, and First Hill","2019","0",2597,1738.89103912495,3501.08823574942,36,1298,1649,1851,1e+05
"Seattle - Downtown, Belltown, and First Hill","2019","1",7753,2421.17698355969,4349.24865951922,40,1875,2250,2674,3e+05
"Seattle - Downtown, Belltown, and First Hill","2019","2",3811,3397.76558823529,2329.07734303444,45,2699,3330,3995.75,1e+05
"Seattle - Downtown, Belltown, and First Hill","2019","3",318,2988.88620689655,2265.88559590265,300,700,3197.5,4522.75,8500
"Seattle - Downtown, Belltown, and First Hill","2019","4+",17,2735.875,2244.2806382744,45,1122.5,2037,3406.25,6900
"Seattle - Downtown, Belltown, and First Hill","2020","0",945,1326.31954022988,1668.02795478993,40,1075,1250,1430,49400
"Seattle - Downtown, Belltown, and First Hill","2020","1",2212,1898.6080621661,1531.21709162491,100,1500,1800,2084.5,65150
"Seattle - Downtown, Belltown, and First Hill","2020","2",954,2895.34104750305,1230.16312149892,190,2349,2801,3180,12863
"Seattle - Downtown, Belltown, and First Hill","2020","3",51,3941.86363636364,4117.52611203598,600,2425,2700,3912.5,17124
"Seattle - Downtown, Belltown, and First Hill","2020","4+",5,2758.75,695.765465752169,2345,2420,2445,2783.75,3800
"Seattle - Downtown, Belltown, and First Hill","2021","0",3428,1429.14531660344,530.699001992467,195,1120,1380,1700,15975
"Seattle - Downtown, Belltown, and First Hill","2021","1",6947,2159.79660285015,647.076199356949,595,1700,2145,2530,11956
"Seattle - Downtown, Belltown, and First Hill","2021","2",2179,3320.59568609454,1381.66110597123,612,2524.5,3140,3850,14589
"Seattle - Downtown, Belltown, and First Hill","2021","3",99,5449.85858585859,4222.28396702132,700,3499,4478,4655,17124
"Seattle - Downtown, Belltown, and First Hill","2021","4+",3,3315,1165.08583374788,1995,2872.5,3750,3975,4200
"Seattle - Downtown, Belltown, and First Hill","2022","0",1565,1603.85933503836,351.251329556898,695,1295,1579,1825,3690
"Seattle - Downtown, Belltown, and First Hill","2022","1",3112,2352.3924783028,643.282409561652,425,1975,2247,2634,6100
"Seattle - Downtown, Belltown, and First Hill","2022","2",1575,3365.66920634921,855.613343488515,469,2895,3290,3700,12396
"Seattle - Downtown, Belltown, and First Hill","2022","3",197,5523.37055837563,1447.56452386808,1200,4620,4920,5900,10430
"Seattle - Downtown, Belltown, and First Hill","2022","4+",2,3650,919.238815542512,3000,3325,3650,3975,4300
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2017","0",16,1252.5625,282.103756030767,795,1093.25,1192.5,1550,1550
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2017","1",139,1656.74100719424,318.344548056409,735,1440,1695,1950,2055
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2017","2",118,2368.67796610169,490.388906912848,1300,1946.25,2497.5,2795,3295
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2017","3",41,2817.43902439024,887.850720807853,1500,2190,2650,3300,5750
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2017","4+",31,3835,772.212190182638,2650,3200,3775,4497.5,5750
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2018","0",216,1532.98611111111,354.312284792722,725,1200,1664.5,1795,2061
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2018","1",487,1658.4045174538,321.793569639034,328,1412.5,1690,1895,2494
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2018","2",400,2237.88944723618,597.505669873246,750,1750,2195,2788,3800
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2018","3",95,2397.6,850.241410023735,500,1895,2600,2912.5,4950
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2018","4+",72,3865.54166666667,1180.18594783995,1200,3000,3720,4495,6500
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2019","0",215,1539.69014084507,4046.26673354663,200,970,1393,1669,59820
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2019","1",250,1780.93927125506,3767.46359874143,55,1200,1650,1927.5,59820
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2019","2",229,1920.40825688073,753.284166382923,45,1580,1865,2584,3375
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2019","3",63,2614.56896551724,1045.52866023407,250,2200,2725,3299.75,4995
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2019","4+",52,3706.82978723404,1356.8029448919,39,2950,3750,4337.5,6850
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2020","0",90,1016.97777777778,486.250293383182,200,764.5,1024,1295,2100
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2020","1",145,1552.51748251748,354.984265732386,400,1440,1685,1737,2295
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2020","2",110,1979.00934579439,600.798109048589,300,1695,2065,2437,3500
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2020","3",25,2206.8,743.954635713764,785,2285,2325,2630,3300
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2020","4+",15,3545,1380.07246186568,635,2950,3600,4600,5595
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2021","0",342,1181.71052631579,302.471773929022,719,950,1079,1375,1999
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2021","1",338,1691.13017751479,249.785452580883,1000,1660,1695,1870,2295
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2021","2",118,1905.34745762712,469.071593994591,790,1550,1895,2190,3495
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2021","3",39,2713.46153846154,847.617523171297,820,2325,2325,2972.5,5775
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2021","4+",12,3795,1287.11269549682,2000,2887.5,3375,4811.25,5995
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2022","0",9,1660,219.592235746167,1212,1585,1685,1795,1894
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2022","1",39,1909.23076923077,403.538588876641,895,1575,1880,2218,2519
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2022","2",53,2247.1320754717,801.630118948399,106,1750,2410,2460,4595
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2022","3",6,2883.33333333333,842.417157153549,1600,2450,2950,3450,3900
"Seattle - Laurelhurst, Sand Point, and Wedgwood","2022","4+",9,5205,2023.95960928078,3000,3400,4950,6795,8250
"Seattle - Northgate and Lake City","2017","0",156,1344.8141025641,175.51016162061,860,1250,1321.5,1435,1800
"Seattle - Northgate and Lake City","2017","1",809,1484.53152039555,627.213104947283,549,1325,1400,1545,17875
"Seattle - Northgate and Lake City","2017","2",633,1915.51184834123,752.423821958011,850,1650,1825,2060,18469
"Seattle - Northgate and Lake City","2017","3",65,2361.36923076923,580.979683627975,960,2021,2395,2700,4000
"Seattle - Northgate and Lake City","2017","4+",35,3315.37142857143,1073.46489807304,1978,2772.5,2980,3525,7500
"Seattle - Northgate and Lake City","2018","0",802,1380.76625,199.604023804221,450,1290,1379,1485,2650
"Seattle - Northgate and Lake City","2018","1",3689,1486.26979392625,273.169834021678,145,1365,1453,1575,12501
"Seattle - Northgate and Lake City","2018","2",2529,1807.65796757612,333.439112981135,200,1610,1758,1918,3270
"Seattle - Northgate and Lake City","2018","3",261,2191.70881226054,715.840430945257,420,1900,2300,2600,5500
"Seattle - Northgate and Lake City","2018","4+",144,3189.09027777778,1097.01904359164,675,2691.25,3000,3618.75,8000
"Seattle - Northgate and Lake City","2019","0",774,1443.58014184397,1967.99972490311,99,1295,1357,1495,53150
"Seattle - Northgate and Lake City","2019","1",2228,1816.40858117991,5744.54655314696,60,1375,1495,1628,93850
"Seattle - Northgate and Lake City","2019","2",1668,1937.50711513583,3344.12552918779,42,1635,1825,2127,93330
"Seattle - Northgate and Lake City","2019","3",259,2433.6511627907,914.95727604971,45,2122.5,2590,3030.5,5000
"Seattle - Northgate and Lake City","2019","4+",80,3099.42857142857,1011.09032225195,45,2725,3150,3598.75,6125
"Seattle - Northgate and Lake City","2020","0",221,1498.06132075472,3126.86319068864,99,1199.75,1299,1399,46500
"Seattle - Northgate and Lake City","2020","1",709,1898.1564828614,6769.03785316393,45,1298,1405,1550,93850
"Seattle - Northgate and Lake City","2020","2",637,2000.21824104235,5120.39255905428,42,1578.5,1775,1911,105550
"Seattle - Northgate and Lake City","2020","3",51,1856.57777777778,890.27647618052,45,1200,2150,2500,3500
"Seattle - Northgate and Lake City","2020","4+",28,3101.42857142857,813.400335517576,1150,2775,2925,3362.5,6000
"Seattle - Northgate and Lake City","2021","0",834,1409.0623501199,521.512718843672,521,1280,1395,1515,15543
"Seattle - Northgate and Lake City","2021","1",3624,1505.27877449627,307.034604893916,596,1325,1459,1667.5,13325
"Seattle - Northgate and Lake City","2021","2",1448,1806.10566298343,276.183130397095,1000,1629,1797,1925,3180
"Seattle - Northgate and Lake City","2021","3",67,2617.46268656716,492.659582770602,1200,2350,2600,2850,3999
"Seattle - Northgate and Lake City","2021","4+",17,3343.47058823529,1047.8098060745,1850,2680,3300,3900,5950
"Seattle - Northgate and Lake City","2022","0",219,1553.92237442922,217.417702244739,900,1478,1550,1676,2115
"Seattle - Northgate and Lake City","2022","1",1012,1848.67292490119,300.105709595621,491,1609.75,1840,2087,2795
"Seattle - Northgate and Lake City","2022","2",391,2176.69565217391,465.856373768834,970,1775,2045,2599,4040
"Seattle - Northgate and Lake City","2022","3",27,3013.88888888889,932.04066159787,1875,2497.5,3000,3208.5,6900
"Seattle - Northgate and Lake City","2022","4+",9,3732.22222222222,926.0605781721,2000,3000,4000,4200,5000
"Seattle - Queen Anne","2017","0",837,1679.71445639188,733.939001444263,99,1490,1656,1800,15833
"Seattle - Queen Anne","2017","1",3201,2041.58677944862,503.01890874159,290,1750,1980,2295,17779
"Seattle - Queen Anne","2017","2",1287,2722.30085736555,612.980169243166,650,2381,2695,3017,6200
"Seattle - Queen Anne","2017","3",103,3248.84466019417,1369.8672882428,325,2900,3400,3877.5,6800
"Seattle - Queen Anne","2017","4+",27,3113.14814814815,1738.39788540403,1700,1850,2200,4125,7950
"Seattle - Queen Anne","2018","0",2275,1587.0232967033,526.279873844305,325,1425,1573,1709,17445
"Seattle - Queen Anne","2018","1",9975,2005.64747191011,478.35716187476,170,1725,1971,2240,17841
"Seattle - Queen Anne","2018","2",4229,2735.06316536551,776.616756756677,35,2350,2717,3090,10001
"Seattle - Queen Anne","2018","3",378,3509.66137566138,1575.13416603081,400,2850,3641.5,4457.5,11700
"Seattle - Queen Anne","2018","4+",74,4911.68918918919,2890.05454243301,500,3961.25,4500,5571.25,15000
"Seattle - Queen Anne","2019","0",1618,1898.6992632284,12911.5280962456,30,1345,1650,1845,5e+05
